Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2018-10-01,The Predator,2018,https://boxd.it/x5Mzb,2,,,2018-09-30
2018-10-03,Monster Trucks,2016,https://boxd.it/xabfN,1.5,,,2018-10-02
2018-10-05,Braindead,1992,https://boxd.it/xf4E7,3.5,,,2018-10-04
2018-10-07,Blood Fest,2018,https://boxd.it/xiBAD,1.5,,,2018-10-06
2018-10-08,13 Ghosts,1960,https://boxd.it/xlFrL,3,,,2018-10-06
2018-10-08,One Crazy Summer,2018,https://boxd.it/xm6lZ,,,,2018-10-07
2018-10-09,The Wailing,2016,https://boxd.it/xo82z,3.5,,,2018-10-07
2018-10-13,Suspiria,1977,https://boxd.it/xwWCD,3.5,,,2018-10-12
2018-10-14,The Scooby-Doo Project,1999,https://boxd.it/xyPl5,,,,2018-10-13
2018-10-14,Scream,1996,https://boxd.it/xAgeR,3.5,,,2018-10-13
2018-10-14,Scream 2,1997,https://boxd.it/xAval,3,,,2018-10-14
2018-10-18,Scream 3,2000,https://boxd.it/xJ51l,3.5,,,2018-10-17
2018-10-20,Scream 4,2011,https://boxd.it/xNVs7,2.5,,,2018-10-19
2018-10-20,Mulan,1998,https://boxd.it/xP0j7,5,,,2018-10-19
2018-10-20,The Road to El Dorado,2000,https://boxd.it/xPfwZ,3.5,Yes,,2018-10-19
2018-10-21,A Nightmare on Elm Street,1984,https://boxd.it/xRKB1,3.5,,,2018-10-20
2018-10-21,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://boxd.it/xRSeT,3,,,2018-10-20
2018-10-21,How to Train Your Dragon,2010,https://boxd.it/xSa5F,5,Yes,,2018-10-20
2018-10-21,Little Evil,2017,https://boxd.it/xSaab,2.5,,,2018-10-20
2018-10-21,How to Train Your Dragon 2,2014,https://boxd.it/xSp6j,4.5,Yes,,2018-10-21
2018-10-23,Venom,2018,https://boxd.it/xW52z,3.5,,,2018-10-21
2018-10-23,All the Boys Love Mandy Lane,2006,https://boxd.it/xWX1b,2,,,2018-10-22
2018-10-27,Sick Girl,2006,https://boxd.it/y4A27,3,,,2018-10-24
2018-10-27,Jenifer,2005,https://boxd.it/y5sMt,1.5,,,2018-10-26
2018-10-27,House,1977,https://boxd.it/y5sOz,4,,,2018-10-26
2018-10-28,The Innkeepers,2011,https://boxd.it/y7u9x,3,,,2018-10-27
2018-10-28,I Am the Pretty Thing That Lives in the House,2016,https://boxd.it/y7J0l,2.5,,,2018-10-27
2018-10-28,Carrie,1976,https://boxd.it/y81dR,4,,,2018-10-27
2018-11-01,Over the Garden Wall,2014,https://boxd.it/yi2kz,5,Yes,,2018-11-01
2018-11-02,Halloween,2018,https://boxd.it/yk477,3.5,,,2018-11-01
2018-11-03,Spirited Away,2001,https://boxd.it/ylSsh,5,Yes,,2018-11-02
2018-11-03,The Rocky Horror Picture Show,1975,https://boxd.it/ymnX1,2,,,2018-11-02
2018-11-04,Clue,1985,https://boxd.it/ynN4X,3,,,2018-11-02
2018-11-04,The Book of Life,2014,https://boxd.it/ynN1J,5,Yes,,2018-11-03
2018-11-04,Coco,2017,https://boxd.it/yoJCj,4,Yes,,2018-11-03
2018-11-04,The Addams Family,1991,https://boxd.it/yoJEp,3.5,,,2018-11-03
2018-11-04,Robin Hood: Men in Tights,1993,https://boxd.it/yp75j,4,,,2018-11-03
2018-11-05,Goosebumps 2: Haunted Halloween,2018,https://boxd.it/yrQ0x,3,,,2018-11-04
2018-11-11,Boo! A Madea Halloween,2016,https://boxd.it/yFd8l,,,,2018-11-10
2018-11-12,Boo 2! A Madea Halloween,2017,https://boxd.it/yHGPx,,,,2018-11-10
2018-11-12,Sleepaway Camp,1983,https://boxd.it/yHGJp,2.5,,,2018-11-11
2018-11-12,Sleepaway Camp II: Unhappy Campers,1988,https://boxd.it/yHOlv,2.5,,,2018-11-11
2018-11-12,Bohemian Rhapsody,2018,https://boxd.it/yISdn,4,,,2018-11-11
2018-11-12,Evil Dead II,1987,https://boxd.it/yITaT,4,,,2018-11-11
2018-11-17,Fried Green Tomatoes,1991,https://boxd.it/yUtax,4.5,Yes,,2018-11-17
2018-11-19,A Serious Man,2009,https://boxd.it/yYO5L,3.5,Yes,,2018-11-18
2018-11-19,Sleepaway Camp III: Teenage Wasteland,1989,https://boxd.it/yZFLF,3,,,2018-11-18
2018-11-19,Sleepaway Camp IV: The Survivor,1992,https://boxd.it/yZLaF,0.5,,,2018-11-18
2018-11-19,The Perks of Being a Wallflower,2012,https://boxd.it/z02mD,3.5,Yes,,2018-11-18
2018-11-21,"People, Places, Things",2015,https://boxd.it/z3X0Z,3.5,,,2018-11-20
2018-11-21,Return to Sleepaway Camp,2008,https://boxd.it/z57sL,1.5,,,2018-11-20
2018-11-22,Kung Fu Panda,2008,https://boxd.it/z7r6z,3.5,,,2018-11-21
2018-11-23,Mean Girls,2004,https://boxd.it/z9aoZ,4,,,2018-11-22
2018-11-23,Disobedience,2017,https://boxd.it/z9SIT,4,,,2018-11-22
2018-11-24,Bao,2018,https://boxd.it/zbx35,,Yes,,2018-11-23
2018-11-24,Lou,2017,https://boxd.it/zbxUN,,,,2018-11-23
2018-11-24,Piper,2016,https://boxd.it/zby5h,,,,2018-11-23
2018-11-24,Sanjay's Super Team,2015,https://boxd.it/zbAdn,,,,2018-11-23
2018-11-24,Riley's First Date?,2015,https://boxd.it/zbD8v,,Yes,,2018-11-23
2018-11-24,Lava,2014,https://boxd.it/zbDfh,,,,2018-11-23
2018-11-24,The Radiator Springs 500½,2014,https://boxd.it/zbEpx,,,,2018-11-23
2018-11-24,A Knight's Tale,2001,https://boxd.it/zc8an,3,,,2018-11-23
2018-11-24,Party Central,2013,https://boxd.it/zc8Yx,,,,2018-11-23
2018-11-24,The Blue Umbrella,2013,https://boxd.it/zc9FB,,,,2018-11-23
2018-11-24,The Legend of Mor'du,2012,https://boxd.it/zcay7,,,,2018-11-23
2018-11-24,Partysaurus Rex,2012,https://boxd.it/zcbw7,,,,2018-11-23
2018-11-24,Marine Life Interviews,2017,https://boxd.it/zccuL,,,,2018-11-23
2018-11-24,Miss Fritter's Racing Skoool,2017,https://boxd.it/zcdc9,,,,2018-11-23
2018-11-25,Halloween 4: The Return of Michael Myers,1988,https://boxd.it/zeX61,2.5,,,2018-11-24
2018-11-25,The Second Mother,2015,https://boxd.it/zfrSJ,4,,,2018-11-25
2018-11-26,The Hitchhiker's Guide to the Galaxy,2005,https://boxd.it/zhHHh,4,,,2018-11-25
2018-11-27,Halloween 5: The Revenge of Michael Myers,1989,https://boxd.it/zkLi7,2.5,,,2018-11-26
2018-12-01,Bridge to Terabithia,2007,https://boxd.it/ztaAh,2.5,,,2018-11-30
2018-12-01,Halloween: The Curse of Michael Myers,1995,https://boxd.it/ztaEX,1.5,,,2018-11-30
2018-12-01,The Game,1997,https://boxd.it/zua35,3,,,2018-11-30
2018-12-02,Halloween H20: 20 Years Later,1998,https://boxd.it/zwfP3,3,,,2018-12-01
2018-12-03,Ralph Breaks the Internet,2018,https://boxd.it/zA5XT,4,,,2018-12-02
2018-12-04,Brave,2012,https://boxd.it/zCB4Z,3,Yes,,2018-12-03
2018-12-05,Hearts Beat Loud,2018,https://boxd.it/zF3jd,3.5,,,2018-12-04
2018-12-08,ParaNorman,2012,https://boxd.it/zM4Dx,4.5,Yes,,2018-12-08
2018-12-10,Jurassic Park,1993,https://boxd.it/zRAIf,5,Yes,,2018-12-09
2018-12-11,Halloween: Resurrection,2002,https://boxd.it/zTsmT,1.5,,,2018-12-10
2018-12-15,Obvious Child,2014,https://boxd.it/A3J85,3.5,,,2018-12-14
2018-12-16,Ringu,1998,https://boxd.it/A6mHH,3.5,,,2018-12-15
2018-12-16,The Ring,2002,https://boxd.it/A6mKr,3,,,2018-12-15
2018-12-16,Frances Ha,2012,https://boxd.it/A6CPn,3,,,2018-12-15
2018-12-16,Desert Hearts,1985,https://boxd.it/A70eP,3,,,2018-12-16
2018-12-17,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/Aahgp,4.5,,,2018-12-16
2018-12-18,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/Ac9tT,4.5,Yes,,2018-12-17
2018-12-23,About Time,2013,https://boxd.it/AnPdb,3,Yes,,2018-12-21
2018-12-22,The Terminal,2004,https://boxd.it/An44V,3.5,Yes,,2018-12-22
2018-12-27,Girltrash: All Night Long,2014,https://boxd.it/AD7jr,3,Yes,,2018-12-26
2018-12-28,Logan Lucky,2017,https://boxd.it/AGBiz,3.5,,,2018-12-27
2018-12-29,Pottersville,2017,https://boxd.it/AKadF,2.5,,,2018-12-28
2019-01-01,Bring It On,2000,https://boxd.it/AYAWT,3.5,Yes,,2018-12-30
2019-01-01,Three Identical Strangers,2018,https://boxd.it/AYB2d,3.5,,,2018-12-31
2019-01-01,How to Train Your Dragon,2010,https://boxd.it/AYB3l,5,Yes,,2019-01-01
2019-01-02,Hannah Gadsby: Nanette,2018,https://boxd.it/B18h5,,,,2019-01-01
2019-01-02,It,2017,https://boxd.it/B3zxD,4,Yes,,2019-01-01
2019-01-03,Aquaman,2018,https://boxd.it/B9z3v,3.5,,,2019-01-02
2019-01-04,Teenage Mutant Ninja Turtles,1990,https://boxd.it/Be5TB,3.5,,,2019-01-03
2019-01-05,I Know What You Did Last Summer,1997,https://boxd.it/BgXX7,2,,,2019-01-04
2019-01-05,I Still Know What You Did Last Summer,1998,https://boxd.it/Bjoiz,2.5,,,2019-01-04
2019-01-06,I'll Always Know What You Did Last Summer,2006,https://boxd.it/Bowlr,1,,,2019-01-05
2019-01-12,Personal Best,1982,https://boxd.it/BNlLj,3,,,2019-01-05
2019-01-08,Mary Poppins Returns,2018,https://boxd.it/BwsS3,3.5,,,2019-01-06
2019-01-12,Cujo,1983,https://boxd.it/BNlG9,3,,,2019-01-07
2019-01-12,Colette,2018,https://boxd.it/BNlS5,3.5,,,2019-01-11
2019-01-13,The Christmas Chronicles,2018,https://boxd.it/BPPL3,2.5,,,2019-01-12
2019-01-13,A Nightmare on Elm Street 3: Dream Warriors,1987,https://boxd.it/BRSa9,3,,,2019-01-12
2019-01-13,Highlander,1986,https://boxd.it/BRSOj,2.5,,,2019-01-12
2019-01-14,Saving Face,2004,https://boxd.it/BUSer,3.5,,,2019-01-13
2019-01-14,A Star Is Born,1937,https://boxd.it/BW3pd,3.5,,,2019-01-13
2019-01-14,Aashiqui 2,2013,https://boxd.it/BWzW9,2.5,,,2019-01-13
2019-01-19,Bumblebee,2018,https://boxd.it/Cel2R,4,,,2019-01-16
2019-01-19,Grizzly Man,2005,https://boxd.it/CejMX,3.5,,,2019-01-18
2019-10-01,A Nightmare on Elm Street 4: The Dream Master,1988,https://boxd.it/PiLST,,,,2019-01-19
2019-01-21,Parched,2015,https://boxd.it/Cl2lJ,4,,,2019-01-20
2019-01-21,Eighth Grade,2018,https://boxd.it/CmAKb,3.5,,,2019-01-20
2019-01-21,Tootsie,1982,https://boxd.it/CmAS5,3.5,,,2019-01-20
2019-01-21,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/Cn7hh,4,Yes,,2019-01-20
2019-01-22,Tarzan II,2005,https://boxd.it/CpDMP,,,,2019-01-21
2019-01-22,Scary Movie,2000,https://boxd.it/CqxAl,1,,,2019-01-21
2019-01-22,Rushmore,1998,https://boxd.it/CqUmr,3,Yes,,2019-01-21
2019-01-26,A Star Is Born,1954,https://boxd.it/CEb9Z,3,,,2019-01-25
2019-01-27,A Dog's Way Home,2019,https://boxd.it/CIPwd,2.5,,,2019-01-26
2019-01-27,Fyre,2019,https://boxd.it/CIPBH,3,,,2019-01-26
2019-01-28,Pelé: Birth of a Legend,2016,https://boxd.it/CMVLh,3,,,2019-01-26
2019-01-28,If Beale Street Could Talk,2018,https://boxd.it/CMVI3,5,,,2019-01-27
2019-01-31,Shopkins Chef Club,2016,https://boxd.it/CXyvd,1,,,2019-01-30
2019-01-31,RBG,2018,https://boxd.it/CXKil,,,,2019-01-30
2019-02-03,The Ballad of Buster Scruggs,2018,https://boxd.it/D7RMd,3,,,2019-02-01
2019-02-03,Green Book,2018,https://boxd.it/D7S21,3,,,2019-02-02
2019-02-04,Roma,2018,https://boxd.it/DcRu9,3.5,,,2019-02-03
2019-02-04,Shoplifters,2018,https://boxd.it/DcRyv,4.5,,,2019-02-03
2019-02-05,BlacKkKlansman,2018,https://boxd.it/Dg3Jh,4,,,2019-02-04
2019-02-08,Three O'Clock High,1987,https://boxd.it/DpM2l,3,,,2019-02-07
2019-02-09,The Ring Two,2005,https://boxd.it/DsyHZ,2,,,2019-02-08
2019-02-09,The Peanuts Movie,2015,https://boxd.it/DsDNN,3.5,,,2019-02-09
2019-02-10,Bao,2018,https://boxd.it/DwrL9,,Yes,,2019-02-09
2019-02-10,Late Afternoon,2017,https://boxd.it/DwrYn,,,,2019-02-09
2019-02-10,Animal Behaviour,2018,https://boxd.it/Dwsdd,,,,2019-02-09
2019-02-10,Weekends,2017,https://boxd.it/Dwshz,,,,2019-02-09
2019-02-10,One Small Step,2018,https://boxd.it/Dwslr,,,,2019-02-09
2019-02-10,Wishing Box,2017,https://boxd.it/Dwssn,,,,2019-02-09
2019-02-10,Tweet-Tweet,2018,https://boxd.it/DwsvB,,,,2019-02-09
2019-02-10,Mother,2017,https://boxd.it/DwsCx,,,,2019-02-09
2019-02-10,Fauve,2018,https://boxd.it/DwsOX,,,,2019-02-09
2019-02-10,Detainment,2018,https://boxd.it/DwsTN,,,,2019-02-09
2019-02-10,Skin,2018,https://boxd.it/Dwt3j,,,,2019-02-09
2019-02-10,Bring It On,2000,https://boxd.it/DwtrZ,3.5,Yes,,2019-02-09
2019-02-10,Marguerite,2017,https://boxd.it/DwutR,,,,2019-02-09
2019-02-11,The Favourite,2018,https://boxd.it/DABtR,3.5,,,2019-02-10
2019-02-11,Black Sheep,2018,https://boxd.it/DACID,,,,2019-02-10
2019-02-11,End Game,2018,https://boxd.it/DACKp,,,,2019-02-10
2019-02-11,A Night at the Garden,2017,https://boxd.it/DACLR,,,,2019-02-10
2019-02-11,Lifeboat,2018,https://boxd.it/DACNX,,,,2019-02-10
2019-02-11,Period. End of Sentence.,2018,https://boxd.it/DACPp,,,,2019-02-10
2019-02-15,Wonder Woman,2017,https://boxd.it/DMv3x,4,Yes,,2019-02-12
2019-02-15,Murder on the Orient Express,2017,https://boxd.it/DMv8d,3.5,Yes,,2019-02-13
2019-02-15,Happy Death Day,2017,https://boxd.it/DMvpj,3,Yes,,2019-02-14
2019-02-17,Tomorrowland,2015,https://boxd.it/DT6wD,3.5,Yes,,2019-02-15
2019-02-17,Starcrash,1978,https://boxd.it/DS9HR,,,,2019-02-16
2019-02-19,Never Goin' Back,2018,https://boxd.it/E0cgv,4,,,2019-02-17
2019-02-19,Mirai,2018,https://boxd.it/E0cFP,3.5,,,2019-02-18
2019-02-21,How to Train Your Dragon,2010,https://boxd.it/E7ngl,5,Yes,,2019-02-20
2019-02-21,Legend of the BoneKnapper Dragon,2010,https://boxd.it/E7nkR,,Yes,,2019-02-20
2019-02-21,Dragons: Gift of the Night Fury,2011,https://boxd.it/E7noT,3.5,,,2019-02-20
2019-02-21,Dragons: Dawn Of The Dragon Racers,2014,https://boxd.it/E7qgX,,Yes,,2019-02-20
2019-02-22,How to Train Your Dragon 2,2014,https://boxd.it/E8htl,5,Yes,,2019-02-21
2019-02-22,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/EafWf,,,,2019-02-21
2019-02-24,A Star Is Born,2018,https://boxd.it/EfohP,3,,,2019-02-23
2019-02-24,Life After Beth,2014,https://boxd.it/Ehs1F,3,,,2019-02-24
2019-02-26,A Nightmare on Elm Street: The Dream Child,1989,https://boxd.it/EnXl9,2,,,2019-02-25
2019-02-26,Never Goin' Back,2018,https://boxd.it/Eo6Jf,3.5,Yes,,2019-02-25
2019-02-27,Sleepless in Seattle,1993,https://boxd.it/EqykB,3.5,,,2019-02-26
2019-02-27,Lady and the Tramp,1955,https://boxd.it/Er1CJ,3.5,Yes,,2019-02-26
2019-02-27,Lady and the Tramp II: Scamp's Adventure,2001,https://boxd.it/Erbdf,2.5,,,2019-02-27
2019-02-28,Serial Mom,1994,https://boxd.it/EtVDn,3.5,,,2019-02-27
2019-02-28,Tower,2016,https://boxd.it/EuhC7,3.5,,,2019-02-28
2019-03-01,Pluto Junior,1942,https://boxd.it/EwJOz,,,,2019-02-28
2019-03-01,Bone Trouble,1940,https://boxd.it/EwKVL,,,,2019-02-28
2019-03-01,Pluto's Kid Brother,1946,https://boxd.it/EwMc9,,,,2019-02-28
2019-03-03,Lovesong,2016,https://boxd.it/EBCPl,3,,,2019-02-28
2019-03-03,The Girl Who Leapt Through Time,2006,https://boxd.it/EBCRh,3.5,Yes,,2019-03-02
2019-03-03,The Lego Movie 2: The Second Part,2019,https://boxd.it/ECYRl,4,,,2019-03-02
2019-03-03,The True 1692 in 3D,2011,https://boxd.it/ED9xh,,,,2019-03-02
2019-03-03,Bend It Like Beckham,2002,https://boxd.it/EEbEr,4,Yes,,2019-03-03
2019-03-04,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/EHpS9,4,Yes,,2019-03-03
2019-03-10,Freddy's Dead: The Final Nightmare,1991,https://boxd.it/EZHTl,2.5,,,2019-03-09
2019-03-10,New Nightmare,1994,https://boxd.it/F0a9h,3,,,2019-03-09
2019-03-12,Captain Marvel,2019,https://boxd.it/F7Kpz,4,,,2019-03-10
2019-03-14,Happy Death Day 2U,2019,https://boxd.it/FclO5,2,,,2019-03-12
2019-03-14,Knowing,2009,https://boxd.it/FdzIR,1.5,,,2019-03-13
2019-03-17,The Howling,1981,https://boxd.it/FlVrJ,2.5,,,2019-03-14
2019-03-17,Rings,2017,https://boxd.it/FlVob,1.5,,,2019-03-16
2019-03-17,Longtime Companion,1989,https://boxd.it/FmBEv,4,,,2019-03-16
2019-03-21,Final Destination,2000,https://boxd.it/FzM3B,2.5,,,2019-03-20
2019-03-23,Us,2019,https://boxd.it/FEGzr,4,,,2019-03-21
2019-03-24,The Year Without a Santa Claus,1974,https://boxd.it/FHEfP,,,,2019-03-22
2019-03-24,Final Destination 2,2003,https://boxd.it/FHEiT,3,,,2019-03-23
2019-03-24,Here Comes the Circus,1946,https://boxd.it/FHIVl,,,,2019-03-23
2019-03-24,The Day the Earth Froze,1959,https://boxd.it/FHJ0F,,,,2019-03-23
2019-03-24,The Party's Just Beginning,2018,https://boxd.it/FITbl,,,,2019-03-23
2019-03-29,To Kill a Mockingbird,1962,https://boxd.it/FX3ul,4.5,,,2019-03-27
2019-03-31,Fried Green Tomatoes,1991,https://boxd.it/G4Yl5,4.5,Yes,,2019-03-31
2019-04-02,Final Destination 3,2006,https://boxd.it/Gb1uh,3,,,2019-03-31
2019-04-02,Alita: Battle Angel,2019,https://boxd.it/Gb1wd,2.5,,,2019-03-31
2019-04-07,Behind the Curve,2018,https://boxd.it/GobUZ,,,,2019-04-06
2019-04-07,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/Goc1B,5,Yes,,2019-04-06
2019-04-07,Thor: Ragnarok,2017,https://boxd.it/GoD6D,4.5,Yes,,2019-04-06
2019-04-12,Howl's Moving Castle,2004,https://boxd.it/GDfrH,5,Yes,,2019-04-08
2019-04-12,Pet Sematary,2019,https://boxd.it/GDfAf,3,,,2019-04-09
2019-04-12,The Man Who Killed Don Quixote,2018,https://boxd.it/GDfRZ,4,,,2019-04-10
2019-04-14,The Final Destination,2009,https://boxd.it/GIQDv,1.5,,,2019-04-12
2019-04-14,Ek Ladki Ko Dekha Toh Aisa Laga,2019,https://boxd.it/GIQyv,,,,2019-04-13
2019-04-15,The Family Fang,2015,https://boxd.it/GL1T9,,,,2019-04-14
2019-04-15,Unicorn Store,2017,https://boxd.it/GMzJf,3.5,,,2019-04-14
2019-04-15,Scott Pilgrim vs. the World,2010,https://boxd.it/GMJKR,4,Yes,,2019-04-14
2019-04-20,Shazam!,2019,https://boxd.it/H0Zi3,3.5,,,2019-04-17
2019-04-25,Missing Link,2019,https://boxd.it/HeGgF,3.5,,,2019-04-23
2019-05-02,Once,2007,https://boxd.it/HAOAn,3.5,,,2019-04-24
2019-05-02,The House with a Clock in Its Walls,2018,https://boxd.it/HAOEz,3,,,2019-04-24
2019-05-02,The Lion King,1994,https://boxd.it/HAOIr,5,Yes,,2019-04-24
2019-04-29,Lez Bomb,2018,https://boxd.it/HtcSz,3,,,2019-04-27
2019-04-29,Waiting...,2005,https://boxd.it/HtcHh,2.5,,,2019-04-28
2019-05-02,Not Another Teen Movie,2001,https://boxd.it/HAOZx,3,,,2019-04-28
2019-05-02,Lightning Bug,2004,https://boxd.it/HAP4n,3,,,2019-04-30
2019-05-02,Booksmart,2019,https://boxd.it/HBfib,5,,,2019-05-01
2019-05-04,Captain Marvel,2019,https://boxd.it/HGhsd,4,Yes,,2019-05-02
2019-05-07,Final Destination 5,2011,https://boxd.it/HPQ8v,3,,,2019-05-03
2019-05-05,Life Partners,2014,https://boxd.it/HLlUP,2.5,,,2019-05-04
2019-05-09,The Town That Dreaded Sundown,1976,https://boxd.it/HUO8t,2,,,2019-05-07
2019-05-13,Pokémon Detective Pikachu,2019,https://boxd.it/I79kz,4,,,2019-05-11
2019-05-13,Avengers: Endgame,2019,https://boxd.it/I79mv,3,,,2019-05-12
2019-05-13,Savage,2018,https://boxd.it/I79D7,3.5,,,2019-05-12
2019-05-19,Akira,1988,https://boxd.it/InyHl,3.5,,,2019-05-16
2019-05-19,Wine Country,2019,https://boxd.it/InyND,2.5,,,2019-05-18
2019-05-19,Summertime,2015,https://boxd.it/Ioyy1,3.5,,,2019-05-19
2019-05-25,Child's Play,1988,https://boxd.it/IFntt,3.5,,,2019-05-24
2019-05-26,Child's Play 2,1990,https://boxd.it/IHJMV,3,,,2019-05-24
2019-05-27,Rafiki,2018,https://boxd.it/IMPd3,4,,,2019-05-26
2019-05-27,Booksmart,2019,https://boxd.it/IMPgB,5,Yes,,2019-05-26
2019-05-27,Bill & Ted's Excellent Adventure,1989,https://boxd.it/INcqp,4.5,Yes,,2019-05-27
2019-05-28,John Wick,2014,https://boxd.it/IP6xt,3.5,,,2019-05-27
2019-05-28,Dog Wick,,https://boxd.it/IPOq7,,,,2019-05-27
2019-05-28,John Wick: Chapter 2,2017,https://boxd.it/IQBcX,3.5,,,2019-05-27
2019-05-31,The Little Mermaid II: Return to the Sea,2000,https://boxd.it/IZeuR,1.5,,,2019-05-29
2019-06-01,The Little Mermaid: Ariel's Beginning,2008,https://boxd.it/J20lx,1.5,,,2019-05-31
2019-06-02,Women Who Kill,2016,https://boxd.it/J4IlZ,3,,,2019-06-01
2019-06-03,Falsettos: Live from Lincoln Center,2017,,,,,2019-06-01
2019-06-03,Crank,2006,https://boxd.it/J8eeH,1.5,,,2019-06-02
2019-06-03,Crank: High Voltage,2009,https://boxd.it/J8F8h,1,,,2019-06-02
2019-06-10,Friday the 13th,1980,https://boxd.it/JtyGD,3,,,2019-06-08
2019-06-10,John Wick: Chapter 3 - Parabellum,2019,https://boxd.it/JtyMB,3,,,2019-06-09
2019-06-10,Rocketman,2019,https://boxd.it/Ju7x7,4,,,2019-06-09
2019-06-13,Child's Play 3,1991,https://boxd.it/JCjYl,2.5,,,2019-06-11
2019-06-16,Friday the 13th Part 2,1981,https://boxd.it/JLtWR,3,,,2019-06-12
2019-06-16,Friday the 13th Part III,1982,https://boxd.it/JLu1d,2.5,,,2019-06-14
2019-06-17,Dark Phoenix,2019,https://boxd.it/JPmJJ,3,,,2019-06-16
2019-06-17,Aladdin,2019,https://boxd.it/JPn85,3.5,,,2019-06-16
2019-06-20,Old Yeller,1957,https://boxd.it/JXPqn,3.5,,,2019-06-19
2019-06-21,Men in Black,1997,https://boxd.it/K0hlT,3.5,,,2019-06-20
2019-06-21,Men in Black II,2002,https://boxd.it/K0vz1,2,,,2019-06-20
2019-06-21,Men in Black 3,2012,https://boxd.it/K0KJZ,3,,,2019-06-21
2019-06-22,Godzilla,2014,https://boxd.it/K3odN,2.5,,,2019-06-21
2019-06-22,Savage Sam,1963,https://boxd.it/K3Bcj,1.5,,,2019-06-21
2019-06-23,Always Be My Maybe,2019,https://boxd.it/K6OH1,3,,,2019-06-22
2019-06-23,"O Brother, Where Art Thou?",2000,https://boxd.it/K6OJB,4.5,,,2019-06-22
2019-06-24,Godzilla: King of the Monsters,2019,https://boxd.it/K923X,3.5,,,2019-06-23
2019-11-10,Men in Black: International,2019,https://boxd.it/RGfcR,,,,2019-06-23
2019-06-26,Lethal Weapon 3,1992,https://boxd.it/KgoBB,1.5,,,2019-06-25
2019-06-28,Lethal Weapon 4,1998,https://boxd.it/Kknqb,2,,,2019-06-26
2019-06-29,Cinderella,1950,https://boxd.it/KnOxp,3,,,2019-06-27
2019-06-29,The Jackal,1997,https://boxd.it/Kotg5,2,,,2019-06-28
2019-06-29,Flatliners,1990,https://boxd.it/KotiZ,3,,,2019-06-28
2019-07-02,Chaplin,1992,https://boxd.it/KyvhJ,2,,,2019-06-29
2019-07-02,Toy Story,1995,https://boxd.it/Kyvlr,5,,,2019-06-29
2019-07-02,Toy Story 2,1999,https://boxd.it/KyvoP,4.5,,,2019-06-29
2019-07-02,The Dead Don't Die,2019,https://boxd.it/KyvKV,3,,,2019-07-01
2019-07-03,Whisper of the Heart,1995,https://boxd.it/KBAvn,5,,,2019-07-02
2019-07-04,Toy Story 4,2019,https://boxd.it/KEioJ,3.5,,,2019-07-02
2019-07-04,John Mulaney: The Comeback Kid,2015,https://boxd.it/KExPl,,,,2019-07-03
2019-07-06,Heathers,1988,https://boxd.it/KKEbT,4,Yes,,2019-07-05
2019-07-07,Auntie Edna,2018,https://boxd.it/KO3n7,,,,2019-07-06
2019-07-08,Scott Pilgrim vs. the Animation,2010,https://boxd.it/KRAlp,,,,2019-07-07
2019-07-10,Spider-Man: Far from Home,2019,https://boxd.it/KXWwr,,,,2019-07-09
2019-07-11,Nine to Five,1980,https://boxd.it/L0men,4,Yes,,2019-07-10
2019-07-12,Booksmart,2019,https://boxd.it/L4jFj,5,Yes,,2019-07-11
2019-07-13,Adventures in Babysitting,1987,https://boxd.it/L6V1b,4,Yes,,2019-07-12
2019-07-13,Office Space,1999,https://boxd.it/L6V4z,3,Yes,,2019-07-12
2019-07-14,Murder Party,2007,https://boxd.it/L9Dyx,3,,,2019-07-13
2019-07-14,Bad Times at the El Royale,2018,https://boxd.it/La1BF,3.5,,,2019-07-13
2019-07-15,The Last Black Man in San Francisco,2019,https://boxd.it/LdInR,4,,,2019-07-14
2019-07-17,Friday the 13th: The Final Chapter,1984,https://boxd.it/LjWyr,3.5,,,2019-07-16
2019-07-18,King Kong,1933,https://boxd.it/Ln2FJ,3.5,Yes,,2019-07-17
2019-07-19,The Mighty Kong,1998,https://boxd.it/Lq0zP,1.5,,,2019-07-18
2019-07-20,There Once Was a Dog,1982,https://boxd.it/Lt7zN,,,,2019-07-19
2019-07-21,Night Watch,2004,https://boxd.it/LwjYr,3,,,2019-07-20
2019-07-21,Cats,1998,https://boxd.it/Lwk6F,,,,2019-07-20
2019-07-22,Nation's Pride,2009,https://boxd.it/LzpSF,,,,2019-07-21
2019-07-22,The Origins of Plus Ultra,2015,https://boxd.it/LAaGh,,,,2019-07-21
2019-07-22,Cinderella II: Dreams Come True,2002,https://boxd.it/LAaJ1,2,,,2019-07-21
2019-07-22,Cinderella III: A Twist in Time,2007,https://boxd.it/LAHf9,3,,,2019-07-21
2019-07-23,Bilby,2018,https://boxd.it/LDITP,,,,2019-07-22
2019-07-23,Bird Karma,2018,https://boxd.it/LDKgF,5,,,2019-07-22
2019-07-24,Yesterday,2019,https://boxd.it/LGBsN,2.5,,,2019-07-23
